"","Date","location","count","status","year","month","day","julian"
"1149",2017-07-28,"PetrieEast",92.41057426,"Swim","2017",7,28,209
"1150",2017-07-28,"PetrieRiver",211.945299,"NoSwim","2017",7,28,209
"1151",2017-07-29,"Britannia",21.68943542,"Swim","2017",7,29,210
"1152",2017-07-29,"Westboro",29.92555739,"Swim","2017",7,29,210
"1153",2017-07-29,"Mooneys",37.37192819,"Swim","2017",7,29,210
"1154",2017-07-29,"PetrieEast",59.66290001,"Swim","2017",7,29,210
"1155",2017-07-29,"PetrieRiver",41.28917917,"Swim","2017",7,29,210
"1156",2017-07-30,"Britannia",17.82602458,"Swim","2017",7,30,211
"1157",2017-07-30,"Westboro",18.16908422,"Swim","2017",7,30,211
"1158",2017-07-30,"Mooneys",41.28917917,"Swim","2017",7,30,211
"1159",2017-07-30,"PetrieEast",29.92555739,"Swim","2017",7,30,211
"1160",2017-07-30,"PetrieRiver",41.28917917,"Swim","2017",7,30,211
"1161",2017-07-31,"Britannia",11.01293315,"Swim","2017",7,31,212
"1162",2017-07-31,"Westboro",11.24746113,"Swim","2017",7,31,212
"1163",2017-07-31,"Mooneys",40.42823217,"Swim","2017",7,31,212
"1164",2017-07-31,"PetrieEast",12.65053819,"Swim","2017",7,31,212
"1165",2017-07-31,"PetrieRiver",38.6636409,"Swim","2017",7,31,212
"1166",2017-08-01,"Britannia",32.00868669,"Swim","2017",8,1,213
"1167",2017-08-01,"Westboro",46.77885675,"Swim","2017",8,1,213
"1168",2017-08-01,"Mooneys",167.3798626,"Swim","2017",8,1,213
"1169",2017-08-01,"PetrieEast",44.77694927,"Swim","2017",8,1,213
"1170",2017-08-01,"PetrieRiver",36.50186051,"Swim","2017",8,1,213
"1171",2017-08-02,"Britannia",14.84111394,"Swim","2017",8,2,214
"1172",2017-08-02,"Westboro",16.09476912,"Swim","2017",8,2,214
"1173",2017-08-02,"Mooneys",22.9739671,"Swim","2017",8,2,214
"1174",2017-08-02,"PetrieEast",18.10252901,"Swim","2017",8,2,214
"1175",2017-08-02,"PetrieRiver",48.6667707,"Swim","2017",8,2,214
"1176",2017-08-03,"Britannia",46.17892927,"Swim","2017",8,3,215
"1177",2017-08-03,"Westboro",56.50469001,"Swim","2017",8,3,215
"1178",2017-08-03,"Mooneys",25.50849001,"Swim","2017",8,3,215
"1179",2017-08-03,"PetrieEast",72.06746604,"Swim","2017",8,3,215
"1180",2017-08-03,"PetrieRiver",68.18852267,"Swim","2017",8,3,215
"1181",2017-08-04,"Britannia",53.04566009,"Swim","2017",8,4,216
"1182",2017-08-04,"Westboro",130.9840439,"Swim","2017",8,4,216
"1183",2017-08-04,"Mooneys",93.5577135,"Swim","2017",8,4,216
"1184",2017-08-04,"PetrieEast",100.6880659,"Swim","2017",8,4,216
"1185",2017-08-04,"PetrieRiver",58.60312103,"Swim","2017",8,4,216
"1186",2017-08-05,"Britannia",11.24746113,"Swim","2017",8,5,217
"1187",2017-08-05,"Westboro",48.04497736,"Swim","2017",8,5,217
"1188",2017-08-05,"Mooneys",95.94689585,"Swim","2017",8,5,217
"1189",2017-08-05,"PetrieEast",24.91461879,"Swim","2017",8,5,217
"1190",2017-08-05,"PetrieRiver",84.73376929,"Swim","2017",8,5,217
"1191",2017-08-06,"Britannia",11.24746113,"Swim","2017",8,6,218
"1192",2017-08-06,"Westboro",343.7413219,"NoSwim","2017",8,6,218
"1193",2017-08-06,"Mooneys",53.10614561,"Swim","2017",8,6,218
"1194",2017-08-06,"PetrieEast",16.4375183,"Swim","2017",8,6,218
"1195",2017-08-06,"PetrieRiver",72.11189731,"Swim","2017",8,6,218
"1196",2017-08-07,"Britannia",92.87968758,"Swim","2017",8,7,219
"1197",2017-08-07,"Westboro",239.7904329,"NoSwim","2017",8,7,219
"1198",2017-08-07,"Mooneys",48.55933748,"Swim","2017",8,7,219
"1199",2017-08-07,"PetrieEast",75.18462949,"Swim","2017",8,7,219
"1200",2017-08-07,"PetrieRiver",68.14962445,"Swim","2017",8,7,219
"1201",2017-08-08,"Britannia",14.30969081,"Swim","2017",8,8,220
"1202",2017-08-08,"Westboro",99.79919517,"NoSwim","2017",8,8,220
"1203",2017-08-08,"Mooneys",30.68412765,"Swim","2017",8,8,220
"1204",2017-08-08,"PetrieEast",582.2049251,"NoSwim","2017",8,8,220
"1205",2017-08-08,"PetrieRiver",45.35866311,"Swim","2017",8,8,220
"1206",2017-08-09,"Britannia",24.91461879,"Swim","2017",8,9,221
"1207",2017-08-09,"Westboro",49.19018972,"Swim","2017",8,9,221
"1208",2017-08-09,"Mooneys",39.87421134,"Swim","2017",8,9,221
"1209",2017-08-09,"PetrieEast",24.83626938,"Swim","2017",8,9,221
"1210",2017-08-09,"PetrieRiver",38.6636409,"Swim","2017",8,9,221
"1211",2017-08-10,"Britannia",74.48835555,"Swim","2017",8,10,222
"1212",2017-08-10,"Westboro",109.2877416,"Swim","2017",8,10,222
"1213",2017-08-10,"Mooneys",121.1624447,"Swim","2017",8,10,222
"1214",2017-08-10,"PetrieEast",47.4288122,"Swim","2017",8,10,222
"1215",2017-08-10,"PetrieRiver",68.7508771,"Swim","2017",8,10,222
"1216",2017-08-11,"Britannia",9.191661188,"Swim","2017",8,11,223
"1217",2017-08-11,"Westboro",60.93346249,"Swim","2017",8,11,223
"1218",2017-08-11,"Mooneys",108.5234167,"NoSwim","2017",8,11,223
"1219",2017-08-11,"PetrieEast",75.6006141,"Swim","2017",8,11,223
"1220",2017-08-11,"PetrieRiver",40.20109289,"Swim","2017",8,11,223
"1221",2017-08-12,"Britannia",96.98341166,"Swim","2017",8,12,224
"1222",2017-08-12,"Westboro",112.0027747,"Swim","2017",8,12,224
"1223",2017-08-12,"Mooneys",25.1589265,"Swim","2017",8,12,224
"1224",2017-08-12,"PetrieEast",73.30539958,"Swim","2017",8,12,224
"1225",2017-08-12,"PetrieRiver",65.1084224,"Swim","2017",8,12,224
"1226",2017-08-13,"Britannia",26.30716865,"Swim","2017",8,13,225
"1227",2017-08-13,"Westboro",33.65865436,"Rain","2017",8,13,225
"1228",2017-08-13,"Mooneys",80.60219369,"Swim","2017",8,13,225
"1229",2017-08-13,"PetrieEast",18.48803481,"Rain","2017",8,13,225
"1230",2017-08-13,"PetrieRiver",41.12268512,"Rain","2017",8,13,225
"1231",2017-08-14,"Britannia",337.7637382,"NoSwim","2017",8,14,226
"1232",2017-08-14,"Westboro",122.2136813,"NoSwim","2017",8,14,226
"1233",2017-08-14,"Mooneys",218.2620123,"NoSwim","2017",8,14,226
"1234",2017-08-14,"PetrieEast",95.21216248,"Swim","2017",8,14,226
"1235",2017-08-14,"PetrieRiver",177.7438734,"NoSwim","2017",8,14,226
"1236",2017-08-15,"Britannia",24.39510819,"Swim","2017",8,15,227
"1237",2017-08-15,"Westboro",168.5616835,"NoSwim","2017",8,15,227
"1238",2017-08-15,"Mooneys",66.45398059,"Swim","2017",8,15,227
"1239",2017-08-15,"PetrieEast",99.02101865,"Swim","2017",8,15,227
"1240",2017-08-15,"PetrieRiver",231.5265997,"NoSwim","2017",8,15,227
"1241",2017-08-16,"Britannia",21.68943542,"Swim","2017",8,16,228
"1242",2017-08-16,"Westboro",58.8185795,"Swim","2017",8,16,228
"1243",2017-08-16,"Mooneys",50.34403297,"Swim","2017",8,16,228
"1244",2017-08-16,"PetrieEast",31.03691148,"Swim","2017",8,16,228
"1245",2017-08-16,"PetrieRiver",68.53467509,"Swim","2017",8,16,228
"1246",2017-08-17,"Britannia",16.4375183,"Swim","2017",8,17,229
"1247",2017-08-17,"Westboro",36.2967809,"Swim","2017",8,17,229
"1248",2017-08-17,"Mooneys",47.89388953,"Swim","2017",8,17,229
"1249",2017-08-17,"PetrieEast",20.91279105,"Swim","2017",8,17,229
"1250",2017-08-17,"PetrieRiver",31.03691148,"Swim","2017",8,17,229
"1251",2017-08-18,"Britannia",139.9883362,"Rain","2017",8,18,230
"1252",2017-08-18,"Westboro",72.06746604,"Rain","2017",8,18,230
"1253",2017-08-18,"Mooneys",283.9258426,"Rain","2017",8,18,230
"1254",2017-08-18,"PetrieEast",36.76832575,"Rain","2017",8,18,230
"1255",2017-08-18,"PetrieRiver",44.52537745,"Rain","2017",8,18,230
"1256",2017-08-19,"Britannia",86.17380833,"Rain","2017",8,19,231
"1257",2017-08-19,"Westboro",23.03111698,"Rain","2017",8,19,231
"1258",2017-08-19,"Mooneys",498.4488892,"Rain","2017",8,19,231
"1259",2017-08-19,"PetrieEast",695.0234521,"Rain","2017",8,19,231
"1260",2017-08-19,"PetrieRiver",122.1700803,"Rain","2017",8,19,231
"1261",2017-08-20,"Britannia",35.94431819,"Swim","2017",8,20,232
"1262",2017-08-20,"Westboro",84.94455241,"Swim","2017",8,20,232
"1263",2017-08-20,"Mooneys",527.8023602,"NoSwim","2017",8,20,232
"1264",2017-08-20,"PetrieEast",56.50469001,"Swim","2017",8,20,232
"1265",2017-08-20,"PetrieRiver",267.9174433,"NoSwim","2017",8,20,232
"1266",2017-08-21,"Britannia",20.47672511,"Swim","2017",8,21,233
"1267",2017-08-21,"Westboro",123.0619274,"Swim","2017",8,21,233
"1268",2017-08-21,"Mooneys",311.6374273,"NoSwim","2017",8,21,233
"1269",2017-08-21,"PetrieEast",70.96668208,"Swim","2017",8,21,233
"1270",2017-08-21,"PetrieRiver",68.9219013,"Swim","2017",8,21,233
"1271",2017-08-22,"Britannia",21.68943542,"Swim","2017",8,22,234
"1272",2017-08-22,"Westboro",28.252345,"Swim","2017",8,22,234
"1273",2017-08-22,"Mooneys",74.32392049,"Rain","2017",8,22,234
"1274",2017-08-22,"PetrieEast",35.19482029,"Rain","2017",8,22,234
"1275",2017-08-22,"PetrieRiver",50.34403297,"Rain","2017",8,22,234
"1276",2017-08-23,"Britannia",9.587315155,"Swim","2017",8,23,235
"1277",2017-08-23,"Westboro",19.47294361,"Swim","2017",8,23,235
"1278",2017-08-23,"Mooneys",58.27386917,"Rain","2017",8,23,235
"1279",2017-08-23,"PetrieEast",1000,"Rain","2017",8,23,235
"1280",2017-08-23,"PetrieRiver",27.01920077,"Rain","2017",8,23,235
"1281",2017-08-24,"Britannia",326.5027496,"NoSwim","2017",8,24,236
"1282",2017-08-24,"Westboro",1000,"NoSwim","2017",8,24,236
"1283",2017-08-24,"Mooneys",233.9176685,"NoSwim","2017",8,24,236
"1284",2017-08-24,"PetrieEast",71.30409832,"Swim","2017",8,24,236
"1285",2017-08-24,"PetrieRiver",937.0344273,"NoSwim","2017",8,24,236
"1286",2017-08-25,"Britannia",132.4451866,"Swim","2017",8,25,237
"1287",2017-08-25,"Westboro",24.91461879,"Swim","2017",8,25,237
"1288",2017-08-25,"Mooneys",48.91382284,"Swim","2017",8,25,237
"1289",2017-08-25,"PetrieEast",226.2390516,"NoSwim","2017",8,25,237
"1290",2017-08-25,"PetrieRiver",263.2218417,"NoSwim","2017",8,25,237
"1291",2017-08-26,"Britannia",51.43520797,"Swim","2017",8,26,238
"1292",2017-08-26,"Westboro",27.59459323,"Swim","2017",8,26,238
"1293",2017-08-26,"Mooneys",63.46491559,"Swim","2017",8,26,238
"1294",2017-08-26,"PetrieEast",58.16244604,"Swim","2017",8,26,238
"1295",2017-08-26,"PetrieRiver",38.6636409,"Swim","2017",8,26,238
"1296",2017-08-27,"Britannia",19.33182045,"Swim","2017",8,27,239
"1297",2017-08-27,"Westboro",14.01131032,"Swim","2017",8,27,239
"1298",2017-08-27,"Mooneys",62.73837316,"Swim","2017",8,27,239
"1299",2017-08-27,"PetrieEast",29.13693459,"Swim","2017",8,27,239
"1300",2017-08-27,"PetrieRiver",33.46954883,"Swim","2017",8,27,239
"1301",2018-06-16,"Britannia",13.19507911,"Swim","2018",6,16,167
"1302",2018-06-16,"Westboro",18.88175023,"Swim","2018",6,16,167
"1303",2018-06-16,"Mooneys",27.86518023,"Swim","2018",6,16,167
"1304",2018-06-16,"PetrieEast",47.89388953,"Swim","2018",6,16,167
"1305",2018-06-16,"PetrieRiver",119.7645096,"Swim","2018",6,16,167
"1306",2018-06-17,"Britannia",261.0564338,"NoSwim","2018",6,17,168
"1307",2018-06-17,"Westboro",18.88175023,"Swim","2018",6,17,168
"1308",2018-06-17,"Mooneys",22.36853829,"Swim","2018",6,17,168
"1309",2018-06-17,"PetrieEast",32.00868669,"Swim","2018",6,17,168
"1310",2018-06-17,"PetrieRiver",49.98398975,"Swim","2018",6,17,168
"1311",2018-06-18,"Britannia",15.15716567,"Swim","2018",6,18,169
"1312",2018-06-18,"Westboro",13.19507911,"Swim","2018",6,18,169
"1313",2018-06-18,"Mooneys",15.15716567,"Swim","2018",6,18,169
"1314",2018-06-18,"PetrieEast",26.30716865,"Swim","2018",6,18,169
"1315",2018-06-18,"PetrieRiver",32.45342223,"Swim","2018",6,18,169
"1316",2018-06-19,"Britannia",16.4375183,"Swim","2018",6,19,170
"1317",2018-06-19,"Westboro",36.76832575,"Swim","2018",6,19,170
"1318",2018-06-19,"Mooneys",16.4375183,"Swim","2018",6,19,170
"1319",2018-06-19,"PetrieEast",20.91279105,"Swim","2018",6,19,170
"1320",2018-06-19,"PetrieRiver",35.45174407,"Swim","2018",6,19,170
"1321",2018-06-20,"Britannia",16.4375183,"Swim","2018",6,20,171
"1322",2018-06-20,"Westboro",21.86724148,"Swim","2018",6,20,171
"1323",2018-06-20,"Mooneys",22.67933155,"Swim","2018",6,20,171
"1324",2018-06-20,"PetrieEast",32.45342223,"Swim","2018",6,20,171
"1325",2018-06-20,"PetrieRiver",139.7384036,"Swim","2018",6,20,171
"1326",2018-06-21,"Britannia",27.01920077,"Swim","2018",6,21,172
"1327",2018-06-21,"Westboro",32.45342223,"Swim","2018",6,21,172
"1328",2018-06-21,"Mooneys",51.7903171,"Swim","2018",6,21,172
"1329",2018-06-21,"PetrieEast",23.52158045,"Swim","2018",6,21,172
"1330",2018-06-21,"PetrieRiver",53.04566009,"Swim","2018",6,21,172
"1331",2018-06-22,"Britannia",12.4573094,"Swim","2018",6,22,173
"1332",2018-06-22,"Westboro",13.19507911,"Swim","2018",6,22,173
"1333",2018-06-22,"Mooneys",30.21900136,"Swim","2018",6,22,173
"1334",2018-06-22,"PetrieEast",24.91461879,"Swim","2018",6,22,173
"1335",2018-06-22,"PetrieRiver",32.45342223,"Swim","2018",6,22,173
"1336",2018-06-23,"Britannia",13.19507911,"Swim","2018",6,23,174
"1337",2018-06-23,"Westboro",16.4375183,"Swim","2018",6,23,174
"1338",2018-06-23,"Mooneys",15.15716567,"Swim","2018",6,23,174
"1339",2018-06-23,"PetrieEast",22.67933155,"Swim","2018",6,23,174
"1340",2018-06-23,"PetrieRiver",36.41128406,"Swim","2018",6,23,174
"1341",2018-06-24,"Britannia",15.15716567,"Swim","2018",6,24,175
"1342",2018-06-24,"Westboro",34.46095065,"Swim","2018",6,24,175
"1343",2018-06-24,"Mooneys",18.88175023,"Swim","2018",6,24,175
"1344",2018-06-24,"PetrieEast",15.84893192,"Swim","2018",6,24,175
"1345",2018-06-24,"PetrieRiver",31.69786385,"Swim","2018",6,24,175
"1346",2018-06-25,"Britannia",15.84893192,"Swim","2018",6,25,176
"1347",2018-06-25,"Westboro",55.32647469,"Swim","2018",6,25,176
"1348",2018-06-25,"Mooneys",14.30969081,"Swim","2018",6,25,176
"1349",2018-06-25,"PetrieEast",16.4375183,"Swim","2018",6,25,176
"1350",2018-06-25,"PetrieRiver",40.82466324,"Swim","2018",6,25,176
"1351",2018-06-26,"Britannia",10,"Swim","2018",6,26,177
"1352",2018-06-26,"Westboro",27.59459323,"Swim","2018",6,26,177
"1353",2018-06-26,"Mooneys",22.67933155,"Swim","2018",6,26,177
"1354",2018-06-26,"PetrieEast",39.28757017,"Swim","2018",6,26,177
"1355",2018-06-26,"PetrieRiver",39.48700972,"Swim","2018",6,26,177
"1356",2018-06-27,"Britannia",16.4375183,"Swim","2018",6,27,178
"1357",2018-06-27,"Westboro",38.44641568,"Swim","2018",6,27,178
"1358",2018-06-27,"Mooneys",22.9739671,"Swim","2018",6,27,178
"1359",2018-06-27,"PetrieEast",13.79729661,"Swim","2018",6,27,178
"1360",2018-06-27,"PetrieRiver",36.50186051,"Swim","2018",6,27,178
"1361",2018-06-28,"Britannia",14.30969081,"Swim","2018",6,28,179
"1362",2018-06-28,"Westboro",29.92555739,"Swim","2018",6,28,179
"1363",2018-06-28,"Mooneys",22.67933155,"Swim","2018",6,28,179
"1364",2018-06-28,"PetrieEast",20.91279105,"Swim","2018",6,28,179
"1365",2018-06-28,"PetrieRiver",45.35866311,"Swim","2018",6,28,179
"1366",2018-06-29,"Britannia",14.30969081,"Swim","2018",6,29,180
"1367",2018-06-29,"Westboro",14.30969081,"Swim","2018",6,29,180
"1368",2018-06-29,"Mooneys",23.7144061,"Swim","2018",6,29,180
"1369",2018-06-29,"PetrieEast",10,"Swim","2018",6,29,180
"1370",2018-06-29,"PetrieRiver",29.54176939,"Swim","2018",6,29,180
"1371",2018-06-30,"Britannia",14.30969081,"Swim","2018",6,30,181
"1372",2018-06-30,"Westboro",35.65204916,"Swim","2018",6,30,181
"1373",2018-06-30,"Mooneys",29.13693459,"Swim","2018",6,30,181
"1374",2018-06-30,"PetrieEast",19.74350486,"Swim","2018",6,30,181
"1375",2018-06-30,"PetrieRiver",40.75965548,"Swim","2018",6,30,181
"1376",2018-07-01,"Britannia",16.4375183,"Swim","2018",7,1,182
"1377",2018-07-01,"Westboro",56.73818842,"Swim","2018",7,1,182
"1378",2018-07-01,"Mooneys",18.20564203,"Swim","2018",7,1,182
"1379",2018-07-01,"PetrieEast",18.88175023,"Swim","2018",7,1,182
"1380",2018-07-01,"PetrieRiver",33.65865436,"Swim","2018",7,1,182
"1381",2018-07-02,"Britannia",39.48700972,"Swim","2018",7,2,183
"1382",2018-07-02,"Westboro",64.70273085,"Swim","2018",7,2,183
"1383",2018-07-02,"Mooneys",31.29134645,"Swim","2018",7,2,183
"1384",2018-07-02,"PetrieEast",11.48698355,"Swim","2018",7,2,183
"1385",2018-07-02,"PetrieRiver",20.91279105,"Swim","2018",7,2,183
"1386",2018-07-03,"Britannia",11.48698355,"Swim","2018",7,3,184
"1387",2018-07-03,"Westboro",38.6636409,"Swim","2018",7,3,184
"1388",2018-07-03,"Mooneys",11.48698355,"Swim","2018",7,3,184
"1389",2018-07-03,"PetrieEast",20.91279105,"Swim","2018",7,3,184
"1390",2018-07-03,"PetrieRiver",26.05171085,"Swim","2018",7,3,184
"1391",2018-07-04,"Britannia",23.38942837,"Swim","2018",7,4,185
"1392",2018-07-04,"Westboro",812.3728955,"NoSwim","2018",7,4,185
"1393",2018-07-04,"Mooneys",24.91461879,"Swim","2018",7,4,185
"1394",2018-07-04,"PetrieEast",18.88175023,"Swim","2018",7,4,185
"1395",2018-07-04,"PetrieRiver",207.5258924,"NoSwim","2018",7,4,185
"1396",2018-07-05,"Britannia",258.1449518,"NoSwim","2018",7,5,186
"1397",2018-07-05,"Westboro",42.82254737,"Swim","2018",7,5,186
"1398",2018-07-05,"Mooneys",13.19507911,"Swim","2018",7,5,186
"1399",2018-07-05,"PetrieEast",118.6360093,"Swim","2018",7,5,186
"1400",2018-07-05,"PetrieRiver",159.3050239,"Swim","2018",7,5,186
"1401",2018-07-06,"Britannia",187.9189042,"Swim","2018",7,6,187
"1402",2018-07-06,"Westboro",40.95345022,"Swim","2018",7,6,187
"1403",2018-07-06,"Mooneys",19.03653939,"Swim","2018",7,6,187
"1404",2018-07-06,"PetrieEast",57.43491775,"Swim","2018",7,6,187
"1405",2018-07-06,"PetrieRiver",58.27386917,"Swim","2018",7,6,187
"1406",2018-07-07,"Britannia",143.9341863,"Swim","2018",7,7,188
"1407",2018-07-07,"Westboro",27.59459323,"Swim","2018",7,7,188
"1408",2018-07-07,"Mooneys",10,"Swim","2018",7,7,188
"1409",2018-07-07,"PetrieEast",29.30156052,"Swim","2018",7,7,188
"1410",2018-07-07,"PetrieRiver",55.01563212,"Swim","2018",7,7,188
"1411",2018-07-08,"Britannia",14.30969081,"Swim","2018",7,8,189
"1412",2018-07-08,"Westboro",71.30409832,"Swim","2018",7,8,189
"1413",2018-07-08,"Mooneys",10,"Swim","2018",7,8,189
"1414",2018-07-08,"PetrieEast",39.48700972,"Swim","2018",7,8,189
"1415",2018-07-08,"PetrieRiver",29.30156052,"Swim","2018",7,8,189
"1416",2018-07-09,"Britannia",45.49953123,"Swim","2018",7,9,190
"1417",2018-07-09,"Westboro",39.58523732,"Swim","2018",7,9,190
"1418",2018-07-09,"Mooneys",15.15716567,"Swim","2018",7,9,190
"1419",2018-07-09,"PetrieEast",12.4573094,"Swim","2018",7,9,190
"1420",2018-07-09,"PetrieRiver",31.77671523,"Swim","2018",7,9,190
"1421",2018-07-10,"Britannia",11.48698355,"Swim","2018",7,10,191
"1422",2018-07-10,"Westboro",53.7347958,"Swim","2018",7,10,191
"1423",2018-07-10,"Mooneys",12.4573094,"Swim","2018",7,10,191
"1424",2018-07-10,"PetrieEast",11.48698355,"Swim","2018",7,10,191
"1425",2018-07-10,"PetrieRiver",32.45342223,"Swim","2018",7,10,191
"1426",2018-07-11,"Britannia",10,"Swim","2018",7,11,192
"1427",2018-07-11,"Westboro",125.4767463,"Swim","2018",7,11,192
"1428",2018-07-11,"Mooneys",11.48698355,"Swim","2018",7,11,192
"1429",2018-07-11,"PetrieEast",13.19507911,"Swim","2018",7,11,192
"1430",2018-07-11,"PetrieRiver",29.92555739,"Swim","2018",7,11,192
"1431",2018-07-12,"Britannia",11.48698355,"Swim","2018",7,12,193
"1432",2018-07-12,"Westboro",22.36853829,"Swim","2018",7,12,193
"1433",2018-07-12,"Mooneys",10,"Swim","2018",7,12,193
"1434",2018-07-12,"PetrieEast",21.68943542,"Swim","2018",7,12,193
"1435",2018-07-12,"PetrieRiver",29.30156052,"Swim","2018",7,12,193
"1436",2018-07-13,"Britannia",10,"Swim","2018",7,13,194
"1437",2018-07-13,"Westboro",57.85155024,"Swim","2018",7,13,194
"1438",2018-07-13,"Mooneys",26.05171085,"Swim","2018",7,13,194
"1439",2018-07-13,"PetrieEast",11.48698355,"Swim","2018",7,13,194
"1440",2018-07-13,"PetrieRiver",21.41127368,"Swim","2018",7,13,194
"1441",2018-07-14,"Britannia",11.48698355,"Swim","2018",7,14,195
"1442",2018-07-14,"Westboro",20.47672511,"Swim","2018",7,14,195
"1443",2018-07-14,"Mooneys",57.21638686,"Swim","2018",7,14,195
"1444",2018-07-14,"PetrieEast",18.88175023,"Swim","2018",7,14,195
"1445",2018-07-14,"PetrieRiver",26.05171085,"Swim","2018",7,14,195
"1446",2018-07-15,"Britannia",14.30969081,"Swim","2018",7,15,196
"1447",2018-07-15,"Westboro",31.77671523,"Swim","2018",7,15,196
"1448",2018-07-15,"Mooneys",25.50849001,"Swim","2018",7,15,196
"1449",2018-07-15,"PetrieEast",10,"Swim","2018",7,15,196
"1450",2018-07-15,"PetrieRiver",25.50849001,"Swim","2018",7,15,196
"1451",2018-07-16,"Britannia",45.73050519,"Swim","2018",7,16,197
"1452",2018-07-16,"Westboro",107.8418282,"Swim","2018",7,16,197
"1453",2018-07-16,"Mooneys",15.15716567,"Swim","2018",7,16,197
"1454",2018-07-16,"PetrieEast",10,"Swim","2018",7,16,197
"1455",2018-07-16,"PetrieRiver",14.30969081,"Swim","2018",7,16,197
"1456",2018-07-17,"Britannia",58.0642455,"Swim","2018",7,17,198
"1457",2018-07-17,"Westboro",62.38588807,"Swim","2018",7,17,198
"1458",2018-07-17,"Mooneys",61.27774126,"Swim","2018",7,17,198
"1459",2018-07-17,"PetrieEast",11.48698355,"Swim","2018",7,17,198
"1460",2018-07-17,"PetrieRiver",60.24794233,"Swim","2018",7,17,198
"1461",2018-07-18,"Britannia",102.3508418,"Swim","2018",7,18,199
"1462",2018-07-18,"Westboro",144.5145346,"Swim","2018",7,18,199
"1463",2018-07-18,"Mooneys",24.91461879,"Swim","2018",7,18,199
"1464",2018-07-18,"PetrieEast",10,"Swim","2018",7,18,199
"1465",2018-07-18,"PetrieRiver",57.70799624,"Swim","2018",7,18,199
"1466",2018-07-19,"Britannia",17.41101127,"Swim","2018",7,19,200
"1467",2018-07-19,"Westboro",22.67933155,"Swim","2018",7,19,200
"1468",2018-07-19,"Mooneys",13.19507911,"Swim","2018",7,19,200
"1469",2018-07-19,"PetrieEast",17.82602458,"Swim","2018",7,19,200
"1470",2018-07-19,"PetrieRiver",173.9181688,"Swim","2018",7,19,200
"1471",2018-07-20,"Britannia",18.20564203,"Swim","2018",7,20,201
"1472",2018-07-20,"Westboro",27.59459323,"Swim","2018",7,20,201
"1473",2018-07-20,"Mooneys",56.18722783,"Swim","2018",7,20,201
"1474",2018-07-20,"PetrieEast",16.4375183,"Swim","2018",7,20,201
"1475",2018-07-20,"PetrieRiver",46.08619975,"Swim","2018",7,20,201
"1476",2018-07-21,"Britannia",10,"Swim","2018",7,21,202
"1477",2018-07-21,"Westboro",15.15716567,"Swim","2018",7,21,202
"1478",2018-07-21,"Mooneys",26.39015822,"Swim","2018",7,21,202
"1479",2018-07-21,"PetrieEast",11.48698355,"Swim","2018",7,21,202
"1480",2018-07-21,"PetrieRiver",29.92555739,"Swim","2018",7,21,202
"1481",2018-07-22,"Britannia",10,"Swim","2018",7,22,203
"1482",2018-07-22,"Westboro",10,"Swim","2018",7,22,203
"1483",2018-07-22,"Mooneys",29.54176939,"Swim","2018",7,22,203
"1484",2018-07-22,"PetrieEast",16.4375183,"Swim","2018",7,22,203
"1485",2018-07-22,"PetrieRiver",16.4375183,"Swim","2018",7,22,203
"1486",2018-07-23,"Britannia",11.48698355,"Swim","2018",7,23,204
"1487",2018-07-23,"Westboro",27.01920077,"Swim","2018",7,23,204
"1488",2018-07-23,"Mooneys",15.15716567,"Swim","2018",7,23,204
"1489",2018-07-23,"PetrieEast",519.3676914,"Swim","2018",7,23,204
"1490",2018-07-23,"PetrieRiver",64.07442995,"Swim","2018",7,23,204
"1491",2018-07-24,"Britannia",11.48698355,"Rain","2018",7,24,205
"1492",2018-07-24,"Westboro",58.27386917,"Rain","2018",7,24,205
"1493",2018-07-24,"Mooneys",53.34537217,"Rain","2018",7,24,205
"1494",2018-07-24,"PetrieEast",44.77694927,"Rain","2018",7,24,205
"1495",2018-07-24,"PetrieRiver",53.04566009,"Rain","2018",7,24,205
"1496",2018-07-25,"Britannia",51.01698003,"Rain","2018",7,25,206
"1497",2018-07-25,"Westboro",32.45342223,"Rain","2018",7,25,206
"1498",2018-07-25,"Mooneys",210.4279803,"NoSwim","2018",7,25,206
"1499",2018-07-25,"PetrieEast",135.0238757,"Rain","2018",7,25,206
"1500",2018-07-25,"PetrieRiver",327.3623608,"NoSwim","2018",7,25,206
"1501",2018-07-26,"Britannia",24.91461879,"Rain","2018",7,26,207
"1502",2018-07-26,"Westboro",252.9339159,"NoSwim","2018",7,26,207
"1503",2018-07-26,"Mooneys",933.79527,"NoSwim","2018",7,26,207
"1504",2018-07-26,"PetrieEast",1000,"NoSwim","2018",7,26,207
"1505",2018-07-26,"PetrieRiver",465.4026045,"NoSwim","2018",7,26,207
"1506",2018-07-27,"Britannia",11.48698355,"Swim","2018",7,27,208
"1507",2018-07-27,"Westboro",110.3729828,"Swim","2018",7,27,208
"1508",2018-07-27,"Mooneys",275.9887458,"NoSwim","2018",7,27,208
"1509",2018-07-27,"PetrieEast",211.2539436,"NoSwim","2018",7,27,208
"1510",2018-07-27,"PetrieRiver",1000,"NoSwim","2018",7,27,208
"1511",2018-07-28,"Britannia",278.3326127,"NoSwim","2018",7,28,209
"1512",2018-07-28,"Westboro",42.2357153,"Swim","2018",7,28,209
"1513",2018-07-28,"Mooneys",256.7088777,"NoSwim","2018",7,28,209
