"date","julian","year","location","count","status","Tmax","Tmean","Tmin","rain"
2017-06-26,177,"2017","Westboro",85.23981584,"Swim",22,17.1,12.2,0.2
2017-06-26,177,"2017","Mooneys",37.27919273,"Swim",22,17.1,12.2,0.2
2017-06-26,177,"2017","PetrieEast",22.9739671,"Swim",22,17.1,12.2,0.2
2017-06-26,177,"2017","PetrieRiver",38.44641568,"Swim",22,17.1,12.2,0.2
2017-06-27,178,"2017","Britannia",143.9565467,"NoSwim",18.8,14.3,9.8,7.2
2017-06-27,178,"2017","Westboro",194.140134,"Swim",18.8,14.3,9.8,7.2
2017-06-27,178,"2017","Mooneys",107.5130361,"Swim",18.8,14.3,9.8,7.2
2017-06-27,178,"2017","PetrieEast",84.9928988,"Swim",18.8,14.3,9.8,7.2
2017-06-27,178,"2017","PetrieRiver",574.6550559,"NoSwim",18.8,14.3,9.8,7.2
2017-06-28,179,"2017","Britannia",27.59459323,"Swim",23.9,16.5,9.1,3.8
2017-06-28,179,"2017","Westboro",45.21602297,"Swim",23.9,16.5,9.1,3.8
2017-06-28,179,"2017","Mooneys",72.97835489,"Swim",23.9,16.5,9.1,3.8
2017-06-28,179,"2017","PetrieEast",93.790447,"Swim",23.9,16.5,9.1,3.8
2017-06-28,179,"2017","PetrieRiver",104.3205711,"Swim",23.9,16.5,9.1,3.8
2017-06-29,180,"2017","Britannia",133.7504487,"Swim",16.8,14.8,12.7,32.4
2017-06-29,180,"2017","Westboro",20.47672511,"Swim",16.8,14.8,12.7,32.4
2017-06-29,180,"2017","Mooneys",142.3228678,"Swim",16.8,14.8,12.7,32.4
2017-06-29,180,"2017","PetrieEast",58.84529094,"Swim",16.8,14.8,12.7,32.4
2017-06-29,180,"2017","PetrieRiver",43,"NoSwim",16.8,14.8,12.7,32.4
2017-06-30,181,"2017","Britannia",12.38675375,"Rain",23.2,19.3,15.3,4.2
2017-06-30,181,"2017","Westboro",37.76350045,"Rain",23.2,19.3,15.3,4.2
2017-06-30,181,"2017","Mooneys",70.68051678,"Rain",23.2,19.3,15.3,4.2
2017-06-30,181,"2017","PetrieEast",21.41127368,"Rain",23.2,19.3,15.3,4.2
2017-06-30,181,"2017","PetrieRiver",72,"Rain",23.2,19.3,15.3,4.2
2017-07-01,182,"2017","Britannia",31.03691148,"Swim",24.5,20.9,17.3,42
2017-07-01,182,"2017","Westboro",126.2166971,"Rain",24.5,20.9,17.3,42
2017-07-01,182,"2017","Mooneys",992.662255,"NoSwim",24.5,20.9,17.3,42
2017-07-01,182,"2017","PetrieEast",203.9415498,"NoSwim",24.5,20.9,17.3,42
2017-07-01,182,"2017","PetrieRiver",201.8817552,"NoSwim",24.5,20.9,17.3,42
2017-07-02,183,"2017","Britannia",25.11886432,"Swim",24,19.3,14.6,12.6
2017-07-02,183,"2017","Westboro",99.03266544,"Rain",24,19.3,14.6,12.6
2017-07-02,183,"2017","Mooneys",207.0292267,"NoSwim",24,19.3,14.6,12.6
2017-07-02,183,"2017","PetrieEast",59.54882097,"Rain",24,19.3,14.6,12.6
2017-07-02,183,"2017","PetrieRiver",177.2652025,"Rain",24,19.3,14.6,12.6
2017-07-03,184,"2017","Britannia",163.3836159,"Swim",25,19.1,13.1,0
2017-07-03,184,"2017","Westboro",678.3282849,"NoSwim",25,19.1,13.1,0
2017-07-03,184,"2017","Mooneys",554.0621304,"NoSwim",25,19.1,13.1,0
2017-07-03,184,"2017","PetrieEast",98.30339939,"Swim",25,19.1,13.1,0
2017-07-03,184,"2017","PetrieRiver",990.5855376,"NoSwim",25,19.1,13.1,0
2017-07-04,185,"2017","Britannia",150.2215667,"NoSwim",27,18.3,9.5,0
2017-07-04,185,"2017","Westboro",201.2346617,"NoSwim",27,18.3,9.5,0
2017-07-04,185,"2017","Mooneys",299.9039385,"NoSwim",27,18.3,9.5,0
2017-07-04,185,"2017","PetrieEast",255.3938804,"NoSwim",27,18.3,9.5,0
2017-07-04,185,"2017","PetrieRiver",433.9275675,"NoSwim",27,18.3,9.5,0
2017-07-05,186,"2017","Britannia",22.20643035,"Swim",27.9,19.4,10.8,0
2017-07-05,186,"2017","Westboro",52.66123073,"Swim",27.9,19.4,10.8,0
2017-07-05,186,"2017","Mooneys",85.23299556,"Swim",27.9,19.4,10.8,0
2017-07-05,186,"2017","PetrieEast",165.7094409,"NoSwim",27.9,19.4,10.8,0
2017-07-05,186,"2017","PetrieRiver",135.3114691,"NoSwim",27.9,19.4,10.8,0
2017-07-06,187,"2017","Britannia",11.94321512,"Swim",28.8,21.5,14.2,0
2017-07-06,187,"2017","Westboro",44.16333445,"Swim",28.8,21.5,14.2,0
2017-07-06,187,"2017","Mooneys",120.062435,"Swim",28.8,21.5,14.2,0
2017-07-06,187,"2017","PetrieEast",95.60175419,"Swim",28.8,21.5,14.2,0
2017-07-06,187,"2017","PetrieRiver",60.43800271,"Swim",28.8,21.5,14.2,0
2017-07-07,188,"2017","Britannia",14.01131032,"Swim",26.9,22.2,17.4,10.8
2017-07-07,188,"2017","Westboro",24.02248868,"Swim",26.9,22.2,17.4,10.8
2017-07-07,188,"2017","Mooneys",127.4743547,"NoSwim",26.9,22.2,17.4,10.8
2017-07-07,188,"2017","PetrieEast",15.51845574,"Swim",26.9,22.2,17.4,10.8
2017-07-07,188,"2017","PetrieRiver",41.8255821,"Swim",26.9,22.2,17.4,10.8
2017-07-08,189,"2017","Britannia",12.65053819,"Swim",23.2,18,12.8,21.6
2017-07-08,189,"2017","Westboro",145.219517,"Swim",23.2,18,12.8,21.6
2017-07-08,189,"2017","Mooneys",46.43984379,"Swim",23.2,18,12.8,21.6
2017-07-08,189,"2017","PetrieEast",11.94321512,"Swim",23.2,18,12.8,21.6
2017-07-08,189,"2017","PetrieRiver",35.94431819,"Swim",23.2,18,12.8,21.6
2017-07-09,190,"2017","Britannia",866.1392117,"NoSwim",25.1,18.4,11.6,11.4
2017-07-09,190,"2017","Westboro",370.6980512,"NoSwim",25.1,18.4,11.6,11.4
2017-07-09,190,"2017","Mooneys",418.4034134,"NoSwim",25.1,18.4,11.6,11.4
2017-07-09,190,"2017","PetrieEast",19.6316817,"Rain",25.1,18.4,11.6,11.4
2017-07-09,190,"2017","PetrieRiver",67.5954889,"Rain",25.1,18.4,11.6,11.4
2017-07-10,191,"2017","Britannia",66.28908035,"Swim",24.4,20.4,16.4,6.2
2017-07-10,191,"2017","Westboro",89.92396858,"Swim",24.4,20.4,16.4,6.2
2017-07-10,191,"2017","Mooneys",196.9525339,"NoSwim",24.4,20.4,16.4,6.2
2017-07-10,191,"2017","PetrieEast",46.43984379,"Swim",24.4,20.4,16.4,6.2
2017-07-10,191,"2017","PetrieRiver",152.7505899,"Swim",24.4,20.4,16.4,6.2
2017-07-11,192,"2017","Britannia",16.4375183,"Swim",27.9,22.3,16.7,4.4
2017-07-11,192,"2017","Westboro",78.60030856,"Swim",27.9,22.3,16.7,4.4
2017-07-11,192,"2017","Mooneys",350.4384941,"NoSwim",27.9,22.3,16.7,4.4
2017-07-11,192,"2017","PetrieEast",20.04975186,"Swim",27.9,22.3,16.7,4.4
2017-07-11,192,"2017","PetrieRiver",24.25804834,"Swim",27.9,22.3,16.7,4.4
2017-07-12,193,"2017","Britannia",11.24746113,"Swim",21.8,18,14.2,0.6
2017-07-12,193,"2017","Westboro",53.34537217,"Swim",21.8,18,14.2,0.6
2017-07-12,193,"2017","Mooneys",423.3580106,"NoSwim",21.8,18,14.2,0.6
2017-07-12,193,"2017","PetrieEast",16.59870127,"Swim",21.8,18,14.2,0.6
2017-07-12,193,"2017","PetrieRiver",66.45398059,"NoSwim",21.8,18,14.2,0.6
2017-07-13,194,"2017","Britannia",11.24746113,"Swim",23.8,17.9,11.9,11.6
2017-07-13,194,"2017","Westboro",151.0466254,"Swim",23.8,17.9,11.9,11.6
2017-07-13,194,"2017","Mooneys",621.4907721,"NoSwim",23.8,17.9,11.9,11.6
2017-07-13,194,"2017","PetrieEast",90.6463423,"Swim",23.8,17.9,11.9,11.6
2017-07-13,194,"2017","PetrieRiver",331.5221919,"NoSwim",23.8,17.9,11.9,11.6
2017-07-14,195,"2017","Britannia",9.587315155,"Swim",20.8,17.8,14.7,42.6
2017-07-14,195,"2017","Westboro",27.01920077,"Swim",20.8,17.8,14.7,42.6
2017-07-14,195,"2017","Mooneys",286.8567467,"NoSwim",20.8,17.8,14.7,42.6
2017-07-14,195,"2017","PetrieEast",31.03691148,"Swim",20.8,17.8,14.7,42.6
2017-07-14,195,"2017","PetrieRiver",61.37953209,"Swim",20.8,17.8,14.7,42.6
2017-07-15,196,"2017","Britannia",43.17359884,"Swim",28.1,22.7,17.3,0.6
2017-07-15,196,"2017","Westboro",13.19507911,"Swim",28.1,22.7,17.3,0.6
2017-07-15,196,"2017","Mooneys",147.6160875,"NoSwim",28.1,22.7,17.3,0.6
2017-07-15,196,"2017","PetrieEast",24.97659622,"Swim",28.1,22.7,17.3,0.6
2017-07-15,196,"2017","PetrieRiver",93.9778564,"Swim",28.1,22.7,17.3,0.6
2017-07-16,197,"2017","Britannia",45.80344098,"Swim",26.5,21.2,15.9,0
2017-07-16,197,"2017","Westboro",81.64932647,"Swim",26.5,21.2,15.9,0
2017-07-16,197,"2017","Mooneys",505.7584896,"NoSwim",26.5,21.2,15.9,0
2017-07-16,197,"2017","PetrieEast",30.63887063,"Swim",26.5,21.2,15.9,0
2017-07-16,197,"2017","PetrieRiver",31.41552236,"Swim",26.5,21.2,15.9,0
2017-07-17,198,"2017","Britannia",67.9819039,"Swim",26.6,21.8,16.9,1.6
2017-07-17,198,"2017","Westboro",75.90669948,"Swim",26.6,21.8,16.9,1.6
2017-07-17,198,"2017","Mooneys",93.26350102,"Swim",26.6,21.8,16.9,1.6
2017-07-17,198,"2017","PetrieEast",173.0638344,"Swim",26.6,21.8,16.9,1.6
2017-07-17,198,"2017","PetrieRiver",110.7105212,"Swim",26.6,21.8,16.9,1.6
2017-07-18,199,"2017","Britannia",16.59870127,"Swim",29.5,22.7,15.8,0
2017-07-18,199,"2017","Westboro",16.09476912,"Swim",29.5,22.7,15.8,0
2017-07-18,199,"2017","Mooneys",40.12036715,"Swim",29.5,22.7,15.8,0
2017-07-18,199,"2017","PetrieEast",263.4912607,"NoSwim",29.5,22.7,15.8,0
2017-07-18,199,"2017","PetrieRiver",29.92555739,"Swim",29.5,22.7,15.8,0
2017-07-19,200,"2017","Britannia",118.9415619,"Swim",28.2,22.6,16.9,0
2017-07-19,200,"2017","Westboro",16.4375183,"Swim",28.2,22.6,16.9,0
2017-07-19,200,"2017","Mooneys",56.59855214,"Swim",28.2,22.6,16.9,0
2017-07-19,200,"2017","PetrieEast",157.623174,"NoSwim",28.2,22.6,16.9,0
2017-07-19,200,"2017","PetrieRiver",53.78268785,"Swim",28.2,22.6,16.9,0
2017-07-20,201,"2017","Britannia",63.07553088,"Swim",28.4,23,17.6,0
2017-07-20,201,"2017","Westboro",11.48698355,"Swim",28.4,23,17.6,0
2017-07-20,201,"2017","Mooneys",24.02248868,"Swim",28.4,23,17.6,0
2017-07-20,201,"2017","PetrieEast",454.5464321,"NoSwim",28.4,23,17.6,0
2017-07-20,201,"2017","PetrieRiver",73.60219228,"Swim",28.4,23,17.6,0
2017-07-21,202,"2017","Britannia",26.05171085,"Swim",28.6,22.2,15.8,0
2017-07-21,202,"2017","Westboro",10,"Swim",28.6,22.2,15.8,0
2017-07-21,202,"2017","Mooneys",61.58111124,"Swim",28.6,22.2,15.8,0
2017-07-21,202,"2017","PetrieEast",20.47672511,"Swim",28.6,22.2,15.8,0
2017-07-21,202,"2017","PetrieRiver",33.2269903,"Swim",28.6,22.2,15.8,0
2017-07-22,203,"2017","Britannia",71.74428052,"Swim",26.3,20.8,15.2,0
2017-07-22,203,"2017","Westboro",37.76350045,"Swim",26.3,20.8,15.2,0
2017-07-22,203,"2017","Mooneys",24.91461879,"Swim",26.3,20.8,15.2,0
2017-07-22,203,"2017","PetrieEast",66.86422152,"Swim",26.3,20.8,15.2,0
2017-07-22,203,"2017","PetrieRiver",24.02248868,"Swim",26.3,20.8,15.2,0
2017-07-23,204,"2017","Britannia",32.87503659,"Swim",21.1,18.5,15.8,0.6
2017-07-23,204,"2017","Westboro",35.94431819,"Swim",21.1,18.5,15.8,0.6
2017-07-23,204,"2017","Mooneys",26.45580619,"Swim",21.1,18.5,15.8,0.6
2017-07-23,204,"2017","PetrieEast",84.9928988,"Swim",21.1,18.5,15.8,0.6
2017-07-23,204,"2017","PetrieRiver",40.72336009,"Swim",21.1,18.5,15.8,0.6
2017-07-24,205,"2017","Britannia",16.4375183,"Rain",17.5,15.4,13.2,79
2017-07-24,205,"2017","Westboro",112.6539976,"Rain",17.5,15.4,13.2,79
2017-07-24,205,"2017","Mooneys",12.19755409,"Rain",17.5,15.4,13.2,79
2017-07-24,205,"2017","PetrieEast",123.8553013,"Rain",17.5,15.4,13.2,79
2017-07-24,205,"2017","PetrieRiver",65.1084224,"Rain",17.5,15.4,13.2,79
2017-07-25,206,"2017","Britannia",15.19487052,"Rain",23.2,17.6,11.9,2
2017-07-25,206,"2017","Westboro",72.26801701,"Rain",23.2,17.6,11.9,2
2017-07-25,206,"2017","Mooneys",226.7700871,"Rain",23.2,17.6,11.9,2
2017-07-25,206,"2017","PetrieEast",981.6163983,"Rain",23.2,17.6,11.9,2
2017-07-25,206,"2017","PetrieRiver",1000,"Rain",23.2,17.6,11.9,2
2017-07-26,207,"2017","Britannia",30.21900136,"Swim",22.1,16.5,10.9,0.4
2017-07-26,207,"2017","Westboro",81.69966518,"Swim",22.1,16.5,10.9,0.4
2017-07-26,207,"2017","Mooneys",611.3151036,"NoSwim",22.1,16.5,10.9,0.4
2017-07-26,207,"2017","PetrieEast",87.5644265,"Swim",22.1,16.5,10.9,0.4
2017-07-26,207,"2017","PetrieRiver",620.7392641,"NoSwim",22.1,16.5,10.9,0.4
2017-07-27,208,"2017","Britannia",69.17529748,"Swim",25.9,21.2,16.4,1.8
2017-07-27,208,"2017","Westboro",85.51758619,"Swim",25.9,21.2,16.4,1.8
2017-07-27,208,"2017","Mooneys",543.5564865,"NoSwim",25.9,21.2,16.4,1.8
2017-07-27,208,"2017","PetrieEast",204.0088385,"NoSwim",25.9,21.2,16.4,1.8
2017-07-27,208,"2017","PetrieRiver",366.3680816,"NoSwim",25.9,21.2,16.4,1.8
2017-07-28,209,"2017","Britannia",12.68200758,"Swim",23.7,18.1,12.5,0
2017-07-28,209,"2017","Westboro",15.15716567,"Swim",23.7,18.1,12.5,0
2017-07-28,209,"2017","Mooneys",184.344799,"NoSwim",23.7,18.1,12.5,0
2017-07-28,209,"2017","PetrieEast",92.41057426,"Swim",23.7,18.1,12.5,0
2017-07-28,209,"2017","PetrieRiver",211.945299,"NoSwim",23.7,18.1,12.5,0
2017-07-29,210,"2017","Britannia",21.68943542,"Swim",25.4,18.2,10.9,0
2017-07-29,210,"2017","Westboro",29.92555739,"Swim",25.4,18.2,10.9,0
2017-07-29,210,"2017","Mooneys",37.37192819,"Swim",25.4,18.2,10.9,0
2017-07-29,210,"2017","PetrieEast",59.66290001,"Swim",25.4,18.2,10.9,0
2017-07-29,210,"2017","PetrieRiver",41.28917917,"Swim",25.4,18.2,10.9,0
2017-07-30,211,"2017","Britannia",17.82602458,"Swim",28.9,20,11,0
2017-07-30,211,"2017","Westboro",18.16908422,"Swim",28.9,20,11,0
2017-07-30,211,"2017","Mooneys",41.28917917,"Swim",28.9,20,11,0
2017-07-30,211,"2017","PetrieEast",29.92555739,"Swim",28.9,20,11,0
2017-07-30,211,"2017","PetrieRiver",41.28917917,"Swim",28.9,20,11,0
2017-07-31,212,"2017","Britannia",11.01293315,"Swim",28,21,13.9,0
2017-07-31,212,"2017","Westboro",11.24746113,"Swim",28,21,13.9,0
2017-07-31,212,"2017","Mooneys",40.42823217,"Swim",28,21,13.9,0
2017-07-31,212,"2017","PetrieEast",12.65053819,"Swim",28,21,13.9,0
2017-07-31,212,"2017","PetrieRiver",38.6636409,"Swim",28,21,13.9,0
2017-08-01,213,"2017","Britannia",32.00868669,"Swim",28.9,21.5,14,0
2017-08-01,213,"2017","Westboro",46.77885675,"Swim",28.9,21.5,14,0
2017-08-01,213,"2017","Mooneys",167.3798626,"Swim",28.9,21.5,14,0
2017-08-01,213,"2017","PetrieEast",44.77694927,"Swim",28.9,21.5,14,0
2017-08-01,213,"2017","PetrieRiver",36.50186051,"Swim",28.9,21.5,14,0
2017-08-02,214,"2017","Britannia",14.84111394,"Swim",30.4,23.7,17,0
2017-08-02,214,"2017","Westboro",16.09476912,"Swim",30.4,23.7,17,0
2017-08-02,214,"2017","Mooneys",22.9739671,"Swim",30.4,23.7,17,0
2017-08-02,214,"2017","PetrieEast",18.10252901,"Swim",30.4,23.7,17,0
2017-08-02,214,"2017","PetrieRiver",48.6667707,"Swim",30.4,23.7,17,0
2017-08-03,215,"2017","Britannia",46.17892927,"Swim",26.5,21.4,16.3,0
2017-08-03,215,"2017","Westboro",56.50469001,"Swim",26.5,21.4,16.3,0
2017-08-03,215,"2017","Mooneys",25.50849001,"Swim",26.5,21.4,16.3,0
2017-08-03,215,"2017","PetrieEast",72.06746604,"Swim",26.5,21.4,16.3,0
2017-08-03,215,"2017","PetrieRiver",68.18852267,"Swim",26.5,21.4,16.3,0
2017-08-04,216,"2017","Britannia",53.04566009,"Swim",28.8,23.1,17.4,4.6
2017-08-04,216,"2017","Westboro",130.9840439,"Swim",28.8,23.1,17.4,4.6
2017-08-04,216,"2017","Mooneys",93.5577135,"Swim",28.8,23.1,17.4,4.6
2017-08-04,216,"2017","PetrieEast",100.6880659,"Swim",28.8,23.1,17.4,4.6
2017-08-04,216,"2017","PetrieRiver",58.60312103,"Swim",28.8,23.1,17.4,4.6
2017-08-05,217,"2017","Britannia",11.24746113,"Swim",23.5,18.7,13.8,1.8
2017-08-05,217,"2017","Westboro",48.04497736,"Swim",23.5,18.7,13.8,1.8
2017-08-05,217,"2017","Mooneys",95.94689585,"Swim",23.5,18.7,13.8,1.8
2017-08-05,217,"2017","PetrieEast",24.91461879,"Swim",23.5,18.7,13.8,1.8
2017-08-05,217,"2017","PetrieRiver",84.73376929,"Swim",23.5,18.7,13.8,1.8
2017-08-06,218,"2017","Britannia",11.24746113,"Swim",22,16.3,10.6,0
2017-08-06,218,"2017","Westboro",343.7413219,"NoSwim",22,16.3,10.6,0
2017-08-06,218,"2017","Mooneys",53.10614561,"Swim",22,16.3,10.6,0
2017-08-06,218,"2017","PetrieEast",16.4375183,"Swim",22,16.3,10.6,0
2017-08-06,218,"2017","PetrieRiver",72.11189731,"Swim",22,16.3,10.6,0
2017-08-07,219,"2017","Britannia",92.87968758,"Swim",21.9,16.1,10.2,0
2017-08-07,219,"2017","Westboro",239.7904329,"NoSwim",21.9,16.1,10.2,0
2017-08-07,219,"2017","Mooneys",48.55933748,"Swim",21.9,16.1,10.2,0
2017-08-07,219,"2017","PetrieEast",75.18462949,"Swim",21.9,16.1,10.2,0
2017-08-07,219,"2017","PetrieRiver",68.14962445,"Swim",21.9,16.1,10.2,0
2017-08-08,220,"2017","Britannia",14.30969081,"Swim",24.8,18.6,12.3,0
2017-08-08,220,"2017","Westboro",99.79919517,"NoSwim",24.8,18.6,12.3,0
2017-08-08,220,"2017","Mooneys",30.68412765,"Swim",24.8,18.6,12.3,0
2017-08-08,220,"2017","PetrieEast",582.2049251,"NoSwim",24.8,18.6,12.3,0
2017-08-08,220,"2017","PetrieRiver",45.35866311,"Swim",24.8,18.6,12.3,0
2017-08-09,221,"2017","Britannia",24.91461879,"Swim",24.3,19.1,13.8,0
2017-08-09,221,"2017","Westboro",49.19018972,"Swim",24.3,19.1,13.8,0
2017-08-09,221,"2017","Mooneys",39.87421134,"Swim",24.3,19.1,13.8,0
2017-08-09,221,"2017","PetrieEast",24.83626938,"Swim",24.3,19.1,13.8,0
2017-08-09,221,"2017","PetrieRiver",38.6636409,"Swim",24.3,19.1,13.8,0
2017-08-10,222,"2017","Britannia",74.48835555,"Swim",25.8,19.5,13.1,1.4
2017-08-10,222,"2017","Westboro",109.2877416,"Swim",25.8,19.5,13.1,1.4
2017-08-10,222,"2017","Mooneys",121.1624447,"Swim",25.8,19.5,13.1,1.4
2017-08-10,222,"2017","PetrieEast",47.4288122,"Swim",25.8,19.5,13.1,1.4
2017-08-10,222,"2017","PetrieRiver",68.7508771,"Swim",25.8,19.5,13.1,1.4
2017-08-11,223,"2017","Britannia",9.191661188,"Swim",27.6,21,14.3,1
2017-08-11,223,"2017","Westboro",60.93346249,"Swim",27.6,21,14.3,1
2017-08-11,223,"2017","Mooneys",108.5234167,"NoSwim",27.6,21,14.3,1
2017-08-11,223,"2017","PetrieEast",75.6006141,"Swim",27.6,21,14.3,1
2017-08-11,223,"2017","PetrieRiver",40.20109289,"Swim",27.6,21,14.3,1
2017-08-12,224,"2017","Britannia",96.98341166,"Swim",27.3,21.8,16.2,14.6
2017-08-12,224,"2017","Westboro",112.0027747,"Swim",27.3,21.8,16.2,14.6
2017-08-12,224,"2017","Mooneys",25.1589265,"Swim",27.3,21.8,16.2,14.6
2017-08-12,224,"2017","PetrieEast",73.30539958,"Swim",27.3,21.8,16.2,14.6
2017-08-12,224,"2017","PetrieRiver",65.1084224,"Swim",27.3,21.8,16.2,14.6
2017-08-13,225,"2017","Britannia",26.30716865,"Swim",26.1,20.7,15.2,0
2017-08-13,225,"2017","Westboro",33.65865436,"Rain",26.1,20.7,15.2,0
2017-08-13,225,"2017","Mooneys",80.60219369,"Swim",26.1,20.7,15.2,0
2017-08-13,225,"2017","PetrieEast",18.48803481,"Rain",26.1,20.7,15.2,0
2017-08-13,225,"2017","PetrieRiver",41.12268512,"Rain",26.1,20.7,15.2,0
2017-08-14,226,"2017","Britannia",337.7637382,"NoSwim",26.7,20.4,14,0.8
2017-08-14,226,"2017","Westboro",122.2136813,"NoSwim",26.7,20.4,14,0.8
2017-08-14,226,"2017","Mooneys",218.2620123,"NoSwim",26.7,20.4,14,0.8
2017-08-14,226,"2017","PetrieEast",95.21216248,"Swim",26.7,20.4,14,0.8
2017-08-14,226,"2017","PetrieRiver",177.7438734,"NoSwim",26.7,20.4,14,0.8
2017-08-15,227,"2017","Britannia",24.39510819,"Swim",25.2,20.6,15.9,0.4
2017-08-15,227,"2017","Westboro",168.5616835,"NoSwim",25.2,20.6,15.9,0.4
2017-08-15,227,"2017","Mooneys",66.45398059,"Swim",25.2,20.6,15.9,0.4
2017-08-15,227,"2017","PetrieEast",99.02101865,"Swim",25.2,20.6,15.9,0.4
2017-08-15,227,"2017","PetrieRiver",231.5265997,"NoSwim",25.2,20.6,15.9,0.4
2017-08-16,228,"2017","Britannia",21.68943542,"Swim",23.6,17.6,11.6,0
2017-08-16,228,"2017","Westboro",58.8185795,"Swim",23.6,17.6,11.6,0
2017-08-16,228,"2017","Mooneys",50.34403297,"Swim",23.6,17.6,11.6,0
2017-08-16,228,"2017","PetrieEast",31.03691148,"Swim",23.6,17.6,11.6,0
2017-08-16,228,"2017","PetrieRiver",68.53467509,"Swim",23.6,17.6,11.6,0
2017-08-17,229,"2017","Britannia",16.4375183,"Swim",26,18.2,10.4,1.8
2017-08-17,229,"2017","Westboro",36.2967809,"Swim",26,18.2,10.4,1.8
2017-08-17,229,"2017","Mooneys",47.89388953,"Swim",26,18.2,10.4,1.8
2017-08-17,229,"2017","PetrieEast",20.91279105,"Swim",26,18.2,10.4,1.8
2017-08-17,229,"2017","PetrieRiver",31.03691148,"Swim",26,18.2,10.4,1.8
2017-08-18,230,"2017","Britannia",139.9883362,"Rain",25.2,20.7,16.1,18
2017-08-18,230,"2017","Westboro",72.06746604,"Rain",25.2,20.7,16.1,18
2017-08-18,230,"2017","Mooneys",283.9258426,"Rain",25.2,20.7,16.1,18
2017-08-18,230,"2017","PetrieEast",36.76832575,"Rain",25.2,20.7,16.1,18
2017-08-18,230,"2017","PetrieRiver",44.52537745,"Rain",25.2,20.7,16.1,18
2017-08-19,231,"2017","Britannia",86.17380833,"Rain",23.9,20.3,16.6,0.8
2017-08-19,231,"2017","Westboro",23.03111698,"Rain",23.9,20.3,16.6,0.8
2017-08-19,231,"2017","Mooneys",498.4488892,"Rain",23.9,20.3,16.6,0.8
2017-08-19,231,"2017","PetrieEast",695.0234521,"Rain",23.9,20.3,16.6,0.8
2017-08-19,231,"2017","PetrieRiver",122.1700803,"Rain",23.9,20.3,16.6,0.8
2017-08-20,232,"2017","Britannia",35.94431819,"Swim",26.7,20.2,13.6,0
2017-08-20,232,"2017","Westboro",84.94455241,"Swim",26.7,20.2,13.6,0
2017-08-20,232,"2017","Mooneys",527.8023602,"NoSwim",26.7,20.2,13.6,0
2017-08-20,232,"2017","PetrieEast",56.50469001,"Swim",26.7,20.2,13.6,0
2017-08-20,232,"2017","PetrieRiver",267.9174433,"NoSwim",26.7,20.2,13.6,0
2017-08-21,233,"2017","Britannia",20.47672511,"Swim",28.2,22.2,16.2,0
2017-08-21,233,"2017","Westboro",123.0619274,"Swim",28.2,22.2,16.2,0
2017-08-21,233,"2017","Mooneys",311.6374273,"NoSwim",28.2,22.2,16.2,0
2017-08-21,233,"2017","PetrieEast",70.96668208,"Swim",28.2,22.2,16.2,0
2017-08-21,233,"2017","PetrieRiver",68.9219013,"Swim",28.2,22.2,16.2,0
2017-08-22,234,"2017","Britannia",21.68943542,"Swim",25.6,21,16.4,30.2
2017-08-22,234,"2017","Westboro",28.252345,"Swim",25.6,21,16.4,30.2
2017-08-22,234,"2017","Mooneys",74.32392049,"Rain",25.6,21,16.4,30.2
2017-08-22,234,"2017","PetrieEast",35.19482029,"Rain",25.6,21,16.4,30.2
2017-08-22,234,"2017","PetrieRiver",50.34403297,"Rain",25.6,21,16.4,30.2
2017-08-23,235,"2017","Britannia",9.587315155,"Swim",22.7,17.4,12,0
2017-08-23,235,"2017","Westboro",19.47294361,"Swim",22.7,17.4,12,0
2017-08-23,235,"2017","Mooneys",58.27386917,"Rain",22.7,17.4,12,0
2017-08-23,235,"2017","PetrieEast",1000,"Rain",22.7,17.4,12,0
2017-08-23,235,"2017","PetrieRiver",27.01920077,"Rain",22.7,17.4,12,0
2017-08-24,236,"2017","Britannia",326.5027496,"NoSwim",20.5,15.4,10.3,0
2017-08-24,236,"2017","Westboro",1000,"NoSwim",20.5,15.4,10.3,0
2017-08-24,236,"2017","Mooneys",233.9176685,"NoSwim",20.5,15.4,10.3,0
2017-08-24,236,"2017","PetrieEast",71.30409832,"Swim",20.5,15.4,10.3,0
2017-08-24,236,"2017","PetrieRiver",937.0344273,"NoSwim",20.5,15.4,10.3,0
2017-08-25,237,"2017","Britannia",132.4451866,"Swim",20.3,14.3,8.2,0
2017-08-25,237,"2017","Westboro",24.91461879,"Swim",20.3,14.3,8.2,0
2017-08-25,237,"2017","Mooneys",48.91382284,"Swim",20.3,14.3,8.2,0
2017-08-25,237,"2017","PetrieEast",226.2390516,"NoSwim",20.3,14.3,8.2,0
2017-08-25,237,"2017","PetrieRiver",263.2218417,"NoSwim",20.3,14.3,8.2,0
2017-08-26,238,"2017","Britannia",51.43520797,"Swim",21.9,14.5,7,0
2017-08-26,238,"2017","Westboro",27.59459323,"Swim",21.9,14.5,7,0
2017-08-26,238,"2017","Mooneys",63.46491559,"Swim",21.9,14.5,7,0
2017-08-26,238,"2017","PetrieEast",58.16244604,"Swim",21.9,14.5,7,0
2017-08-26,238,"2017","PetrieRiver",38.6636409,"Swim",21.9,14.5,7,0
2017-08-27,239,"2017","Britannia",19.33182045,"Swim",23,15.7,8.3,0
2017-08-27,239,"2017","Westboro",14.01131032,"Swim",23,15.7,8.3,0
2017-08-27,239,"2017","Mooneys",62.73837316,"Swim",23,15.7,8.3,0
